Game Turn, Range, Value, Seed, Type, Location
1, 100, 54, 4223813194, sync, Random Diplomatic Value
1, 100, 51, 2321459643, sync, Random Diplomatic Value
1, 100, 64, 2208788184, sync, Random Diplomatic Value
1, 100, 37, 2770350641, sync, Random Diplomatic Value
1, 100, 81, 1625718038, sync, Random Diplomatic Value
1, 100, 5, 3510904471, sync, Random Diplomatic Value
1, 100, 50, 227582084, sync, Random Diplomatic Value
1, 100, 0, 2174009453, sync, Random Diplomatic Value
1, 100, 83, 4543650, sync, Random Diplomatic Value
1, 100, 96, 3566900531, sync, Random Diplomatic Value
1, 100, 8, 4156113136, sync, Random Diplomatic Value
1, 100, 84, 357168745, sync, Random Diplomatic Value
1, 100, 55, 3620215022, sync, Random Diplomatic Value
1, 100, 83, 2380222863, sync, Random Diplomatic Value
1, 100, 33, 3599334428, sync, Random Diplomatic Value
1, 100, 28, 1443008549, sync, Random Diplomatic Value
1, 100, 90, 1218500090, sync, Random Diplomatic Value
1, 100, 22, 3876157355, sync, Random Diplomatic Value
1, 100, 59, 985677320, sync, Random Diplomatic Value
1, 100, 88, 2565933473, sync, Random Diplomatic Value
1, 100, 65, 3809892294, sync, Random Diplomatic Value
1, 100, 0, 2825249671, sync, Random Diplomatic Value
1, 100, 47, 2044596, sync, Random Diplomatic Value
1, 100, 13, 2046009053, sync, Random Diplomatic Value
1, 100, 40, 588261970, sync, Random Diplomatic Value
1, 100, 85, 1748185379, sync, Random Diplomatic Value
1, 100, 97, 3671508512, sync, Random Diplomatic Value
1, 100, 41, 4203760601, sync, Random Diplomatic Value
1, 100, 84, 1768069534, sync, Random Diplomatic Value
1, 100, 31, 3623730303, sync, Random Diplomatic Value
1, 100, 58, 1337074764, sync, Random Diplomatic Value
1, 100, 24, 2494614677, sync, Random Diplomatic Value
1, 100, 54, 1037742506, sync, Random Diplomatic Value
1, 100, 1, 2344329627, sync, Random Diplomatic Value
1, 100, 73, 50542904, sync, Random Diplomatic Value
1, 100, 64, 3172900113, sync, Random Diplomatic Value
1, 100, 8, 2785689206, sync, Random Diplomatic Value
1, 100, 4, 380157047, sync, Random Diplomatic Value
1, 100, 6, 172929252, sync, Random Diplomatic Value
1, 100, 11, 297728333, sync, Random Diplomatic Value
1, 100, 10, 483642370, sync, Random Diplomatic Value
1, 100, 67, 434284819, sync, Random Diplomatic Value
1, 100, 18, 2897737552, sync, Random Diplomatic Value
1, 100, 46, 797891913, sync, Random Diplomatic Value
1, 100, 62, 1991681614, sync, Random Diplomatic Value
1, 100, 74, 2697249647, sync, Random Diplomatic Value
1, 100, 92, 3190634620, sync, Random Diplomatic Value
1, 100, 74, 3965650181, sync, Random Diplomatic Value
1, 100, 90, 3202013530, sync, Random Diplomatic Value
1, 100, 50, 3875809163, sync, Random Diplomatic Value
1, 100, 43, 2169725032, sync, Random Diplomatic Value
1, 100, 84, 1884286081, sync, Random Diplomatic Value
1, 100, 39, 3638374694, sync, Random Diplomatic Value
1, 100, 73, 1686876519, sync, Random Diplomatic Value
1, 100, 41, 3157400340, sync, Random Diplomatic Value
1, 100, 45, 1796067261, sync, Random Diplomatic Value
1, 100, 73, 1935358386, sync, Random Diplomatic Value
1, 100, 42, 3138911491, sync, Random Diplomatic Value
1, 100, 37, 1805636736, sync, Random Diplomatic Value
1, 100, 59, 1624025785, sync, Random Diplomatic Value
1, 100, 88, 2537504510, sync, Random Diplomatic Value
1, 100, 25, 3784533599, sync, Random Diplomatic Value
1, 100, 79, 1097709740, sync, Random Diplomatic Value
1, 100, 87, 3406051701, sync, Random Diplomatic Value
1, 100, 66, 3754708234, sync, Random Diplomatic Value
1, 100, 84, 2838628731, sync, Random Diplomatic Value
1, 100, 53, 3646141336, sync, Random Diplomatic Value
1, 100, 15, 2297165809, sync, Random Diplomatic Value
1, 100, 46, 661270486, sync, Random Diplomatic Value
1, 100, 31, 2018361943, sync, Random Diplomatic Value
1, 100, 85, 1352429892, sync, Random Diplomatic Value
1, 100, 20, 3686212141, sync, Random Diplomatic Value
1, 100, 83, 892433250, sync, Random Diplomatic Value
1, 100, 67, 3607244019, sync, Random Diplomatic Value
1, 100, 91, 2895207856, sync, Random Diplomatic Value
1, 100, 71, 3935351849, sync, Random Diplomatic Value
1, 100, 16, 3073860526, sync, Random Diplomatic Value
1, 100, 23, 696821071, sync, Random Diplomatic Value
1, 100, 54, 1000776924, sync, Random Diplomatic Value
1, 100, 58, 2320984549, sync, Random Diplomatic Value
1, 100, 70, 2509900986, sync, Random Diplomatic Value
1, 100, 86, 3025422187, sync, Random Diplomatic Value
1, 100, 76, 3714527944, sync, Random Diplomatic Value
1, 100, 41, 3306798945, sync, Random Diplomatic Value
1, 100, 77, 1783380614, sync, Random Diplomatic Value
1, 100, 86, 3320704839, sync, Random Diplomatic Value
1, 100, 36, 3709907828, sync, Random Diplomatic Value
1, 100, 66, 1565651101, sync, Random Diplomatic Value
1, 100, 63, 2845931794, sync, Random Diplomatic Value
1, 100, 79, 2727360739, sync, Random Diplomatic Value
1, 100, 28, 3410989792, sync, Random Diplomatic Value
1, 100, 77, 1222769049, sync, Random Diplomatic Value
1, 100, 55, 3348763742, sync, Random Diplomatic Value
1, 100, 50, 2374205503, sync, Random Diplomatic Value
1, 100, 87, 2177563916, sync, Random Diplomatic Value
1, 100, 39, 3754923605, sync, Random Diplomatic Value
1, 100, 4, 1710168170, sync, Random Diplomatic Value
1, 100, 24, 205119835, sync, Random Diplomatic Value
1, 100, 22, 1051778552, sync, Random Diplomatic Value
1, 100, 33, 985678545, sync, Random Diplomatic Value
1, 100, 24, 1457410358, sync, Random Diplomatic Value
1, 100, 50, 1059797047, sync, Random Diplomatic Value
1, 100, 98, 2182209956, sync, Random Diplomatic Value
1, 100, 0, 4248124173, sync, Random Diplomatic Value
1, 100, 92, 11946690, sync, Random Diplomatic Value
1, 100, 10, 3966836947, sync, Random Diplomatic Value
1, 100, 52, 442332176, sync, Random Diplomatic Value
1, 100, 43, 2273803017, sync, Random Diplomatic Value
1, 100, 59, 1847742734, sync, Random Diplomatic Value
1, 100, 54, 2552428335, sync, Random Diplomatic Value
1, 100, 29, 2341323068, sync, Random Diplomatic Value
1, 100, 9, 1285799621, sync, Random Diplomatic Value
1, 100, 77, 389443610, sync, Random Diplomatic Value
1, 100, 73, 3329349451, sync, Random Diplomatic Value
1, 100, 77, 3172185384, sync, Random Diplomatic Value
1, 100, 18, 3347481153, sync, Random Diplomatic Value
1, 100, 26, 792425446, sync, Random Diplomatic Value
1, 100, 60, 1132764455, sync, Random Diplomatic Value
1, 100, 29, 2592275412, sync, Random Diplomatic Value
1, 100, 1, 1282933117, sync, Random Diplomatic Value
1, 100, 5, 54192242, sync, Random Diplomatic Value
1, 100, 7, 219407555, sync, Random Diplomatic Value
1, 100, 69, 318636352, sync, Random Diplomatic Value
1, 100, 70, 2986883193, sync, Random Diplomatic Value
1, 100, 22, 3041597886, sync, Random Diplomatic Value
1, 100, 63, 969280031, sync, Random Diplomatic Value
1, 100, 55, 2741105004, sync, Random Diplomatic Value
1, 100, 37, 2378883893, sync, Random Diplomatic Value
1, 100, 97, 1620775882, sync, Random Diplomatic Value
1, 100, 34, 4199229755, sync, Random Diplomatic Value
1, 100, 50, 1462941784, sync, Random Diplomatic Value
1, 100, 44, 2161343921, sync, Random Diplomatic Value
1, 100, 56, 1916707478, sync, Random Diplomatic Value
1, 100, 92, 2419662359, sync, Random Diplomatic Value
1, 100, 81, 3964076548, sync, Random Diplomatic Value
1, 100, 76, 3488695277, sync, Random Diplomatic Value
1, 100, 83, 3266990626, sync, Random Diplomatic Value
1, 100, 52, 3601302707, sync, Random Diplomatic Value
1, 100, 26, 2234792560, sync, Random Diplomatic Value
1, 100, 73, 1135292905, sync, Random Diplomatic Value
1, 100, 72, 3159322222, sync, Random Diplomatic Value
1, 100, 8, 3096164623, sync, Random Diplomatic Value
1, 100, 4, 377130396, sync, Random Diplomatic Value
1, 100, 60, 201065381, sync, Random Diplomatic Value
1, 100, 69, 2584216442, sync, Random Diplomatic Value
1, 100, 47, 2966738731, sync, Random Diplomatic Value
1, 100, 13, 2054219656, sync, Random Diplomatic Value
1, 100, 54, 600716577, sync, Random Diplomatic Value
1, 100, 18, 2340609350, sync, Random Diplomatic Value
1, 100, 84, 810007303, sync, Random Diplomatic Value
1, 100, 43, 3622892596, sync, Random Diplomatic Value
1, 100, 28, 1882718813, sync, Random Diplomatic Value
1, 100, 51, 1233094610, sync, Random Diplomatic Value
1, 100, 78, 2233139363, sync, Random Diplomatic Value
1, 100, 59, 3351453600, sync, Random Diplomatic Value
1, 100, 40, 2541184857, sync, Random Diplomatic Value
1, 100, 62, 1730826014, sync, Random Diplomatic Value
1, 100, 39, 2689795071, sync, Random Diplomatic Value
1, 100, 29, 1690998220, sync, Random Diplomatic Value
1, 100, 42, 1269702677, sync, Random Diplomatic Value
1, 100, 83, 1814576938, sync, Random Diplomatic Value
1, 100, 19, 3571310875, sync, Random Diplomatic Value
1, 100, 52, 854672056, sync, Random Diplomatic Value
1, 100, 51, 2237507729, sync, Random Diplomatic Value
1, 100, 42, 2204312566, sync, Random Diplomatic Value
1, 100, 53, 1819243511, sync, Random Diplomatic Value
1, 100, 91, 2295583332, sync, Random Diplomatic Value
1, 100, 29, 3919789261, sync, Random Diplomatic Value
1, 100, 68, 1251314050, sync, Random Diplomatic Value
1, 100, 90, 2921158803, sync, Random Diplomatic Value
1, 100, 34, 3895308496, sync, Random Diplomatic Value
1, 100, 5, 1479792841, sync, Random Diplomatic Value
1, 100, 69, 244759502, sync, Random Diplomatic Value
1, 100, 44, 2998594287, sync, Random Diplomatic Value
1, 100, 36, 1896155644, sync, Random Diplomatic Value
1, 100, 50, 1561868421, sync, Random Diplomatic Value
1, 100, 13, 2154219226, sync, Random Diplomatic Value
1, 100, 35, 586499851, sync, Random Diplomatic Value
1, 100, 0, 1536608744, sync, Random Diplomatic Value
1, 100, 68, 36231169, sync, Random Diplomatic Value
1, 100, 73, 2935649958, sync, Random Diplomatic Value
1, 100, 14, 3140438247, sync, Random Diplomatic Value
1, 100, 23, 620928148, sync, Random Diplomatic Value
1, 100, 81, 1011479357, sync, Random Diplomatic Value
1, 100, 19, 3519502130, sync, Random Diplomatic Value
1, 100, 85, 824020099, sync, Random Diplomatic Value
1, 100, 93, 3669421568, sync, Random Diplomatic Value
1, 100, 18, 4033316409, sync, Random Diplomatic Value
1, 100, 84, 806335614, sync, Random Diplomatic Value
1, 100, 68, 3609357791, sync, Random Diplomatic Value
1, 100, 29, 2963073580, sync, Random Diplomatic Value
1, 100, 19, 1278299381, sync, Random Diplomatic Value
1, 100, 9, 820943498, sync, Random Diplomatic Value
1, 100, 80, 426379515, sync, Random Diplomatic Value
1, 100, 93, 3456400664, sync, Random Diplomatic Value
1, 100, 37, 4002857841, sync, Random Diplomatic Value
1, 100, 69, 1612961110, sync, Random Diplomatic Value
1, 100, 98, 2965780951, sync, Random Diplomatic Value
1, 100, 10, 4249899716, sync, Random Diplomatic Value
1, 100, 95, 469968301, sync, Random Diplomatic Value
1, 100, 15, 4087345378, sync, Random Diplomatic Value
1, 100, 66, 659201139, sync, Random Diplomatic Value
1, 100, 97, 2858538800, sync, Random Diplomatic Value
1, 100, 11, 4200165289, sync, Random Diplomatic Value
1, 100, 4, 500185390, sync, Random Diplomatic Value
1, 100, 35, 178818255, sync, Random Diplomatic Value
1, 100, 56, 1539651164, sync, Random Diplomatic Value
1, 100, 22, 2427477349, sync, Random Diplomatic Value
1, 100, 90, 950712890, sync, Random Diplomatic Value
1, 100, 57, 3897239275, sync, Random Diplomatic Value
1, 100, 2, 2459786312, sync, Random Diplomatic Value
1, 100, 58, 114191073, sync, Random Diplomatic Value
1, 100, 93, 2507816966, sync, Random Diplomatic Value
1, 100, 73, 4013115079, sync, Random Diplomatic Value
1, 100, 37, 3176133876, sync, Random Diplomatic Value
1, 100, 48, 1617286173, sync, Random Diplomatic Value
1, 100, 82, 2104120978, sync, Random Diplomatic Value
1, 100, 65, 3549661283, sync, Random Diplomatic Value
1, 100, 68, 2834394208, sync, Random Diplomatic Value
1, 100, 68, 2953876761, sync, Random Diplomatic Value
1, 100, 31, 2933082590, sync, Random Diplomatic Value
1, 100, 61, 1345079231, sync, Random Diplomatic Value
1, 100, 49, 2641424012, sync, Random Diplomatic Value
1, 100, 38, 2114742741, sync, Random Diplomatic Value
1, 100, 38, 1665541610, sync, Random Diplomatic Value
1, 100, 6, 1634181339, sync, Random Diplomatic Value
1, 100, 86, 277112696, sync, Random Diplomatic Value
1, 100, 66, 3736522321, sync, Random Diplomatic Value
1, 100, 8, 2857940662, sync, Random Diplomatic Value
1, 100, 60, 372600759, sync, Random Diplomatic Value
1, 100, 45, 2606007076, sync, Random Diplomatic Value
1, 100, 64, 1959329421, sync, Random Diplomatic Value
1, 100, 57, 2771486786, sync, Random Diplomatic Value
1, 100, 62, 2460438611, sync, Random Diplomatic Value
1, 100, 35, 2666048912, sync, Random Diplomatic Value
1, 100, 93, 1532229257, sync, Random Diplomatic Value
1, 100, 62, 4006864526, sync, Random Diplomatic Value
1, 100, 76, 2689375919, sync, Random Diplomatic Value
1, 100, 70, 3277001404, sync, Random Diplomatic Value
1, 100, 23, 3011277381, sync, Random Diplomatic Value
1, 100, 90, 1026284954, sync, Random Diplomatic Value
1, 100, 24, 3897456331, sync, Random Diplomatic Value
1, 100, 32, 1033674408, sync, Random Diplomatic Value
1, 100, 2, 1375137217, sync, Random Diplomatic Value
1, 100, 70, 114964838, sync, Random Diplomatic Value
1, 100, 53, 3008083111, sync, Random Diplomatic Value
1, 100, 78, 2289106260, sync, Random Diplomatic Value
1, 100, 72, 3359876349, sync, Random Diplomatic Value
1, 100, 79, 3116402162, sync, Random Diplomatic Value
1, 100, 98, 3405050947, sync, Random Diplomatic Value
1, 100, 77, 4220164800, sync, Random Diplomatic Value
1, 100, 80, 3316290553, sync, Random Diplomatic Value
1, 100, 84, 3461156670, sync, Random Diplomatic Value
1, 100, 42, 3647508895, sync, Random Diplomatic Value
1, 100, 54, 1843307244, sync, Random Diplomatic Value
1, 100, 76, 2348250805, sync, Random Diplomatic Value
1, 100, 38, 3280396618, sync, Random Diplomatic Value
1, 100, 80, 1649322171, sync, Random Diplomatic Value
1, 100, 95, 3465085400, sync, Random Diplomatic Value
1, 100, 81, 4092971313, sync, Random Diplomatic Value
1, 100, 19, 3487156246, sync, Random Diplomatic Value
1, 100, 37, 833951127, sync, Random Diplomatic Value
1, 100, 24, 1618502532, sync, Random Diplomatic Value
1, 100, 82, 1034733421, sync, Random Diplomatic Value
1, 100, 86, 3533852578, sync, Random Diplomatic Value
1, 100, 1, 3702223923, sync, Random Diplomatic Value
1, 100, 65, 81409008, sync, Random Diplomatic Value
1, 100, 82, 2824564073, sync, Random Diplomatic Value
1, 100, 68, 3531195374, sync, Random Diplomatic Value
1, 100, 75, 2946441359, sync, Random Diplomatic Value
1, 100, 55, 3225853724, sync, Random Diplomatic Value
1, 100, 7, 2385803045, sync, Random Diplomatic Value
1, 100, 15, 339882234, sync, Random Diplomatic Value
1, 100, 40, 645346987, sync, Random Diplomatic Value
1, 100, 49, 1722585352, sync, Random Diplomatic Value
1, 100, 58, 2145018017, sync, Random Diplomatic Value
1, 100, 79, 2532467398, sync, Random Diplomatic Value
1, 100, 10, 3396375175, sync, Random Diplomatic Value
1, 100, 60, 436057524, sync, Random Diplomatic Value
1, 100, 50, 2610652637, sync, Random Diplomatic Value
1, 100, 6, 2149705042, sync, Random Diplomatic Value
1, 100, 2, 297390115, sync, Random Diplomatic Value
1, 100, 11, 127564064, sync, Random Diplomatic Value
1, 100, 77, 476938969, sync, Random Diplomatic Value
1, 100, 61, 3310683294, sync, Random Diplomatic Value
1, 100, 56, 2630830975, sync, Random Diplomatic Value
1, 100, 86, 2424178508, sync, Random Diplomatic Value
1, 100, 11, 3702158229, sync, Random Diplomatic Value
1, 100, 92, 503893162, sync, Random Diplomatic Value
1, 100, 78, 3986104475, sync, Random Diplomatic Value
1, 100, 28, 3358215224, sync, Random Diplomatic Value
1, 100, 4, 1217115153, sync, Random Diplomatic Value
1, 100, 45, 176097654, sync, Random Diplomatic Value
1, 100, 96, 1950165879, sync, Random Diplomatic Value
1, 100, 98, 4132697060, sync, Random Diplomatic Value
1, 100, 48, 4234575949, sync, Random Diplomatic Value
1, 100, 55, 2068465410, sync, Random Diplomatic Value
1, 100, 52, 2379155475, sync, Random Diplomatic Value
1, 100, 4, 2270063184, sync, Random Diplomatic Value
1, 100, 39, 178771017, sync, Random Diplomatic Value
1, 100, 81, 1704579406, sync, Random Diplomatic Value
1, 100, 59, 3499627119, sync, Random Diplomatic Value
1, 100, 64, 2537020284, sync, Random Diplomatic Value
1, 100, 31, 2777705477, sync, Random Diplomatic Value
1, 100, 75, 1346745434, sync, Random Diplomatic Value
1, 100, 1, 3258803851, sync, Random Diplomatic Value
1, 100, 65, 65352552, sync, Random Diplomatic Value
1, 100, 64, 2830156673, sync, Random Diplomatic Value
1, 100, 82, 2778381350, sync, Random Diplomatic Value
1, 20, 13, 3550077031, sync, Choose random agenda
1, 20, 4, 2978881044, sync, Choose random agenda
1, 20, 6, 1042618045, sync, Choose random agenda
1, 20, 4, 1441166514, sync, Choose random agenda
1, 20, 8, 1046092803, sync, Choose random agenda
1, 20, 12, 1849231232, sync, Choose random agenda
1, 20, 1, 2609996217, sync, Choose random agenda
1, 20, 2, 381889022, sync, Choose random agenda
1, 20, 12, 542668127, sync, Choose random agenda
1, 20, 11, 2682723244, sync, Choose random agenda
1, 6, 1, 2463981685, sync, Random River
1, 5, 4, 1260644362, sync, Random Sea
1, 4, 2, 4038658171, sync, Random Sea
1, 9, 4, 2843756184, sync, Random Ocean
1, 7, 2, 1924173553, sync, Random River
1, 46, 7, 1612741334, sync, Random Desert
1, 8, 5, 717599063, sync, Random Ocean
1, 2, 0, 2994680900, sync, Random Lake Range
1, 1, 0, 1924016429, sync, Random Volcano
1, 3, 2, 713125474, sync, Random Lake Range
1, 5, 1, 3398044659, sync, Random River
1, 7, 4, 1029525680, sync, Random Ocean
1, 1, 0, 2809211689, sync, Random Sea
1, 5, 4, 2433486510, sync, Random Lake Range
1, 3, 2, 4147082319, sync, Random Sea
1, 5, 1, 3099510748, sync, Random River
1, 5, 2, 977817829, sync, Random Sea
1, 4, 3, 2408474554, sync, Random River
1, 5, 4, 4145612395, sync, Random Volcano
1, 5, 1, 4150166984, sync, Random River
1, 1, 0, 1622283873, sync, Random Desert
1, 4, 1, 1588282758, sync, Random River
1, 3, 0, 1237294663, sync, Random River
1, 6, 1, 985282164, sync, Random Ocean
