Game Turn, Attacking Civ, DefendingCiv, AttackerObjType, DefenderObjType, Attacker Type, Defender Type, AttackerID, DefenderID, AttackerStr, DefenderStr, AttackerStrMod, DefenderStrMod, AttackerDmg, DefenderDmg
3, 10, 63, 1:1, 131073:196610, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 5, 3, 37, 30
117, 63, 6, 1:1, 8781877:2621459, UNIT_GALLEY, UNIT_CARAVEL, 30, 55, -7, -4, 77, 10
117, 63, 19, 1:1, 11599932:1245187, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 10
117, 63, 23, 1:1, 13107229:1114113, UNIT_QUADRIREME, UNIT_MAN_AT_ARMS, 25, 30, 0, -4, 0, 30
118, 2, 4, 3:1, 131073:3538957, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 3, 0, 0, 9
118, 4, 2, 1:3, 3276806:65536, UNIT_TREBUCHET, UNKNOWN, 45, 35, 9, 12, 0, 39
118, 8, 63, 3:1, 65536:12386306, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, -9, 0, 31
118, 21, 8, 3:1, 65536:2031637, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 15, 0, 4, 0, 16
118, 63, 8, 1:1, 11927592:3932169, UNIT_CARAVEL, UNIT_QUADRIREME, 55, 20, -6, 4, 10, 64
118, 63, 19, 1:1, 11599932:1245187, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 9
118, 63, 0, 1:1, 12714034:524292, UNIT_CARAVEL, UNIT_GALLEY, 55, 30, 0, 5, 15, 72
118, 63, 20, 1:1, 12976183:1572869, UNIT_CARAVEL, UNIT_CROSSBOWMAN, 55, 30, -4, 3, 0, 52
119, 2, 4, 3:1, 131073:3538957, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 3, -1, 0, 13
119, 4, 2, 1:3, 3276806:65536, UNIT_TREBUCHET, UNKNOWN, 45, 35, 9, 12, 0, 38
119, 4, 2, 1:3, 3735570:65536, UNIT_MUSKETMAN, UNKNOWN, 55, 35, 4, 11, 16, 47
119, 6, 63, 3:1, 196610:13107229, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 20, 4, 0, 0, 47
119, 63, 19, 1:1, 11599932:1245187, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 11
120, 2, 4, 3:1, 131073:3538957, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 3, 2, 0, 8
120, 4, 2, 1:3, 3538957:131073, UNIT_CARAVEL, UNKNOWN, 55, 35, 2, 24, 26, 2
120, 6, 63, 3:1, 196610:13107229, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 20, 4, -5, 0, 60
120, 8, 21, 1:1, 2031637:1048580, UNIT_ARCHER, UNIT_TREBUCHET, 25, 35, 14, -10, 0, 57
120, 8, 63, 3:1, 65536:11927592, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, -7, 0, 26
120, 63, 7, 1:1, 12582915:2883592, UNIT_SKIRMISHER, UNIT_SKIRMISHER, 30, 20, 0, 7, 0, 33
120, 63, 7, 1:1, 13041694:2883592, UNIT_MAN_AT_ARMS, UNIT_SKIRMISHER, 45, 20, 4, 6, 10, 74
120, 63, 19, 1:1, 12451865:1245187, UNIT_MAN_AT_ARMS, UNIT_MAN_AT_ARMS, 45, 45, 2, -1, 22, 31
121, 2, 4, 3:1, 131073:3538957, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 3, -1, 0, 11
121, 8, 63, 1:1, 4456456:11927592, UNIT_TREBUCHET, UNIT_CARAVEL, 45, 55, 4, -9, 0, 32
121, 8, 63, 3:1, 65536:12976183, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, -4, 0, 19
121, 63, 20, 1:1, 13303810:1572869, UNIT_CARAVEL, UNIT_CROSSBOWMAN, 55, 30, 2, -5, 0, 100
121, 63, 19, 1:1, 12451865:1245187, UNIT_MAN_AT_ARMS, UNIT_MAN_AT_ARMS, 45, 45, 0, -1, 34, 27
122, 2, 4, 3:1, 131073:3538957, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 3, -2, 0, 12
122, 8, 63, 1:1, 3932169:13303810, UNIT_QUADRIREME, UNIT_CARAVEL, 25, 55, 5, 0, 0, 13
123, 2, 4, 3:1, 131073:3538957, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 3, -3, 0, 12
123, 63, 7, 1:1, 12582915:3211284, UNIT_SKIRMISHER, UNIT_SKIRMISHER, 30, 20, 0, 4, 0, 40
123, 63, 7, 1:1, 13041694:3211284, UNIT_MAN_AT_ARMS, UNIT_SKIRMISHER, 45, 20, 3, 0, 11, 88
124, 2, 4, 3:1, 131073:3538957, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 3, -5, 0, 10
124, 63, 9, 1:1, 13566003:5439515, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, 0, 4, 30, 22
124, 63, 19, 1:1, 11599932:1179656, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 3, 0, 11
124, 63, 6, 1:1, 13369373:393221, UNIT_CARAVEL, UNIT_WARRIOR, 55, 30, 0, 4, 0, 68
125, 4, 63, 3:1, 1048590:12976183, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, -6, 0, 13
125, 9, 63, 1:1, 5439515:13566003, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, 2, -3, 27, 31
125, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 11
125, 63, 9, 1:1, 13566003:5439515, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, -6, -1, 34, 26
125, 63, 8, 1:1, 13697032:3670032, UNIT_MUSKETMAN, UNIT_INDIAN_VARU, 55, 40, -5, 4, 25, 30
125, 63, 19, 1:1, 11599932:1179656, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 5, 0, 12
125, 63, 6, 1:1, 13369373:393221, UNIT_CARAVEL, UNIT_WARRIOR, 55, 30, 0, -3, 0, 94
126, 2, 4, 3:1, 131073:3538957, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 3, -6, 0, 11
126, 8, 63, 1:1, 3670032:13697032, UNIT_INDIAN_VARU, UNIT_MUSKETMAN, 40, 55, 3, -7, 34, 24
126, 21, 8, 3:1, 65536:4456456, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 35, 0, 7, 0, 7
126, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 11
126, 63, 6, 1:1, 13369373:262147, UNIT_CARAVEL, UNIT_WARRIOR, 55, 30, 0, 4, 0, 79
126, 63, 9, 1:1, 13566003:5439515, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, -9, -3, 39, 19
126, 63, 8, 1:1, 13697032:3670032, UNIT_MUSKETMAN, UNIT_INDIAN_VARU, 55, 40, -10, -2, 24, 33
126, 63, 19, 1:1, 11599932:1179656, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 9
126, 63, 10, 1:1, 13303810:1376260, UNIT_CARAVEL, UNIT_TREBUCHET, 55, 30, -1, 0, 0, 78
127, 1, 63, 1:1, 1769482:7602212, UNIT_QUADRIREME, UNIT_SPEARMAN, 25, 25, 0, 9, 0, 24
127, 4, 2, 3:1, 2424864:3145729, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 45, 4, 4, 0, 14
127, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 10
127, 63, 8, 1:1, 13697032:3670032, UNIT_MUSKETMAN, UNIT_INDIAN_VARU, 55, 40, -12, -4, 19, 45
127, 63, 6, 1:1, 13369373:262147, UNIT_CARAVEL, UNIT_WARRIOR, 55, 30, 0, -4, 0, 80
127, 63, 19, 1:1, 11599932:1179656, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 8
128, 1, 63, 1:1, 1703950:12582915, UNIT_QUADRIREME, UNIT_SKIRMISHER, 25, 20, 4, 3, 0, 32
128, 1, 63, 1:1, 1769482:7667746, UNIT_QUADRIREME, UNIT_SCOUT, 25, 10, 0, 3, 0, 38
128, 2, 4, 1:1, 3145729:3276806, UNIT_MAN_AT_ARMS, UNIT_TREBUCHET, 45, 35, 3, 4, 21, 39
128, 3, 63, 3:1, 131073:11796524, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 30, 4, -9, 0, 39
128, 4, 2, 1:1, 3735570:3145729, UNIT_MUSKETMAN, UNIT_MAN_AT_ARMS, 55, 45, 9, 1, 14, 49
128, 4, 2, 3:1, 2424864:3145729, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 45, 4, -4, 0, 21
128, 21, 8, 3:1, 65536:4456456, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 35, 0, 6, 0, 7
128, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 12
128, 63, 1, 1:1, 12582915:1703950, UNIT_SKIRMISHER, UNIT_QUADRIREME, 30, 20, -20, 4, 0, 16
128, 63, 19, 1:1, 11599932:1179656, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 10
128, 63, 3, 1:1, 12320790:720904, UNIT_CARAVEL, UNIT_AZTEC_EAGLE_WARRIOR, 55, 30, 6, 4, 0, 100
129, 1, 63, 1:1, 1769482:7667746, UNIT_QUADRIREME, UNIT_SCOUT, 25, 10, 0, -6, 0, 55
129, 4, 10, 3:1, 1310737:1572865, DISTRICT_ENCAMPMENT, DISTRICT_ENCAMPMENT, 25, 55, 4, -2, 0, 10
129, 4, 10, 3:1, 458758:1572865, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, -3, 0, 10
129, 4, 10, 3:1, 1835031:1572865, DISTRICT_ENCAMPMENT, DISTRICT_ENCAMPMENT, 25, 55, 4, -4, 0, 11
129, 21, 8, 3:1, 65536:4456456, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 35, 0, 6, 0, 7
129, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 10
129, 63, 8, 1:1, 13697032:4456456, UNIT_MUSKETMAN, UNIT_TREBUCHET, 55, 35, -9, 5, 19, 35
129, 63, 19, 1:1, 11599932:1179656, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 10
130, 1, 63, 1:1, 1769482:7602212, UNIT_QUADRIREME, UNIT_SPEARMAN, 25, 25, 0, 7, 0, 27
130, 3, 63, 1:1, 2686991:13893683, UNIT_CATAPULT, UNIT_QUADRIREME, 35, 20, 5, 0, 0, 55
130, 3, 63, 3:1, 131073:7340053, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 30, 4, -5, 0, 30
130, 4, 10, 3:1, 1310737:1507330, DISTRICT_ENCAMPMENT, DISTRICT_ENCAMPMENT, 25, 55, 4, -2, 0, 11
130, 4, 10, 3:1, 458758:1572865, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, -5, 0, 12
130, 4, 10, 3:1, 1835031:1572865, DISTRICT_ENCAMPMENT, DISTRICT_ENCAMPMENT, 25, 55, 4, -6, 0, 16
130, 8, 63, 1:1, 3932169:12976183, UNIT_QUADRIREME, UNIT_CARAVEL, 25, 55, 11, -7, 0, 21
130, 19, 63, 1:1, 1179656:11599932, UNIT_MAN_AT_ARMS, UNIT_ARCHER, 45, 15, 6, 2, 9, 100
130, 21, 8, 3:1, 65536:4456456, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 35, 0, 2, 0, 7
130, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 13
130, 63, 8, 1:1, 12976183:3932169, UNIT_CARAVEL, UNIT_QUADRIREME, 55, 20, -6, 4, 13, 65
130, 63, 8, 1:1, 13303810:3932169, UNIT_CARAVEL, UNIT_QUADRIREME, 55, 20, 1, -2, 6, 100
130, 63, 19, 1:1, 13172740:1179656, UNIT_MAN_AT_ARMS, UNIT_MAN_AT_ARMS, 45, 45, 0, -2, 24, 28
131, 1, 63, 1:1, 1769482:9044005, UNIT_QUADRIREME, UNIT_WARRIOR, 25, 20, 0, -2, 0, 41
131, 1, 63, 1:1, 1703950:12582915, UNIT_QUADRIREME, UNIT_SKIRMISHER, 25, 20, 2, 0, 0, 46
131, 4, 10, 3:1, 1310737:1572865, DISTRICT_ENCAMPMENT, DISTRICT_ENCAMPMENT, 25, 55, 4, -8, 0, 16
131, 4, 10, 3:1, 458758:1572865, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, -9, 0, 13
131, 4, 10, 3:1, 1835031:1572865, DISTRICT_ENCAMPMENT, DISTRICT_ENCAMPMENT, 25, 55, 4, -11, 0, 14
131, 4, 18, 3:1, 2293790:1638408, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 45, 4, 0, 0, 16
131, 21, 8, 3:1, 65536:4456456, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 35, 0, 7, 0, 7
131, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 12
131, 63, 1, 1:1, 12582915:1703950, UNIT_SKIRMISHER, UNIT_QUADRIREME, 30, 20, -25, 5, 0, 15
131, 63, 19, 1:1, 13172740:1179656, UNIT_MAN_AT_ARMS, UNIT_MAN_AT_ARMS, 45, 45, 0, -2, 29, 32
132, 1, 63, 1:1, 1769482:7602212, UNIT_QUADRIREME, UNIT_SPEARMAN, 25, 25, 0, 4, 0, 26
132, 3, 15, 1:1, 2621456:983045, UNIT_MAN_AT_ARMS, UNIT_MAN_AT_ARMS, 45, 45, 12, 2, 18, 49
132, 4, 18, 3:1, 2293790:1703939, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 30, 4, 0, 0, 25
132, 15, 3, 3:1, 65536:262147, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 28, 0, 7, 0, 9
132, 21, 8, 3:1, 65536:4456456, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 35, 0, 7, 0, 7
132, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 10
133, 1, 63, 1:1, 1769482:7602212, UNIT_QUADRIREME, UNIT_SPEARMAN, 25, 25, 0, 1, 0, 22
133, 2, 4, 3:1, 131073:3735570, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 3, 4, 0, 9
133, 3, 15, 1:1, 3407894:983045, UNIT_KNIGHT, UNIT_MAN_AT_ARMS, 50, 45, 12, -2, 13, 54
133, 3, 15, 1:1, 2883605:983045, UNIT_MAN_AT_ARMS, UNIT_MAN_AT_ARMS, 45, 45, 12, -7, 16, 61
133, 3, 15, 1:3, 262147:65536, UNIT_AZTEC_EAGLE_WARRIOR, UNKNOWN, 28, 35, 4, 21, 76, 1
133, 4, 5, 1:1, 4194309:3407875, UNIT_CARAVEL, UNIT_MAN_AT_ARMS, 55, 35, 2, 6, 0, 50
133, 4, 18, 3:1, 2293790:1703939, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 45, 4, -2, 0, 17
133, 4, 5, 3:1, 2424864:3342352, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 20, 4, 7, 0, 30
133, 5, 4, 1:1, 3342352:4194309, UNIT_SKIRMISHER, UNIT_CARAVEL, 30, 55, -16, 5, 0, 4
133, 8, 63, 3:1, 65536:13303810, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, -2, 0, 24
133, 15, 3, 3:1, 65536:262147, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 28, 0, -4, 0, 14
133, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 9
134, 1, 63, 1:1, 1703950:11206717, UNIT_QUADRIREME, UNIT_SWORDSMAN, 25, 35, 1, 3, 0, 16
134, 1, 63, 1:1, 1769482:7602212, UNIT_QUADRIREME, UNIT_SPEARMAN, 25, 25, 0, -1, 0, 31
134, 3, 15, 1:1, 2883605:1114118, UNIT_MAN_AT_ARMS, UNIT_MAN_AT_ARMS, 45, 45, 10, 0, 17, 45
134, 3, 15, 1:1, 3407894:1114118, UNIT_KNIGHT, UNIT_MAN_AT_ARMS, 50, 45, 8, -4, 12, 61
134, 3, 15, 1:3, 2424852:65536, UNIT_CATAPULT, UNKNOWN, 35, 35, 10, 21, 0, 1
134, 4, 5, 1:1, 4194309:3735581, UNIT_CARAVEL, UNIT_KNIGHT, 55, 35, 2, 4, 0, 60
134, 4, 18, 3:1, 2293790:1703939, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 45, 4, -3, 0, 18
134, 4, 5, 3:1, 2424864:3342352, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 20, 4, 4, 0, 39
134, 7, 63, 1:1, 2818067:9437242, UNIT_SKIRMISHER, UNIT_WARRIOR, 30, 20, -1, -2, 0, 54
134, 8, 63, 1:1, 4784129:13303810, UNIT_CROSSBOWMAN, UNIT_CARAVEL, 40, 55, -13, -4, 0, 13
134, 8, 63, 3:1, 65536:13303810, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, -6, 0, 20
134, 15, 3, 1:1, 1179650:2883605, UNIT_MUSKETMAN, UNIT_MAN_AT_ARMS, 55, 45, -8, 10, 42, 22
134, 15, 63, 3:1, 65536:7340053, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 30, -2, -8, 0, 15
134, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 9
134, 63, 7, 1:1, 5898287:2818067, UNIT_WARRIOR, UNIT_SKIRMISHER, 20, 20, 2, -1, 29, 33
134, 63, 7, 1:1, 9437242:2818067, UNIT_WARRIOR, UNIT_SKIRMISHER, 20, 20, -3, -4, 32, 27
135, 1, 63, 1:1, 1703950:11206717, UNIT_QUADRIREME, UNIT_SWORDSMAN, 25, 35, 1, 4, 0, 15
135, 3, 63, 1:1, 3735569:13238326, UNIT_TREBUCHET, UNIT_CARAVEL, 45, 55, 5, 0, 0, 26
135, 3, 15, 1:3, 2424852:65536, UNIT_CATAPULT, UNKNOWN, 35, 35, 10, 21, 0, 4
135, 4, 5, 1:1, 4194309:3735581, UNIT_CARAVEL, UNIT_KNIGHT, 55, 35, 2, -2, 0, 63
135, 4, 10, 3:1, 1310737:1376260, DISTRICT_ENCAMPMENT, DISTRICT_ENCAMPMENT, 25, 35, 4, -8, 0, 36
135, 4, 18, 3:1, 2293790:1703939, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 45, 4, -4, 0, 22
135, 7, 63, 1:1, 3473416:9437242, UNIT_QUADRIREME, UNIT_WARRIOR, 25, 20, 4, -9, 0, 57
135, 15, 3, 1:1, 1179650:2424852, UNIT_MUSKETMAN, UNIT_CATAPULT, 55, 25, -12, 13, 27, 29
135, 15, 3, 3:1, 65536:2883605, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 45, -4, 4, 0, 4
135, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 14
136, 3, 15, 1:3, 2424852:65536, UNIT_CATAPULT, UNKNOWN, 35, 35, 7, 21, 0, 8
136, 3, 15, 1:3, 3604490:65536, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 35, 10, 21, 26, 17
136, 4, 5, 1:1, 4194309:3342352, UNIT_CARAVEL, UNIT_SKIRMISHER, 55, 35, 2, -3, 0, 86
136, 4, 18, 3:1, 2293790:1703939, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 45, 4, -5, 0, 16
136, 6, 5, 1:3, 2883600:1376270, UNIT_SPEARMAN, UNKNOWN, 25, 45, 4, 6, 66, 10
136, 7, 63, 1:1, 3473416:5898287, UNIT_QUADRIREME, UNIT_WARRIOR, 25, 20, 4, -3, 0, 38
136, 15, 3, 1:1, 1179650:2424852, UNIT_MUSKETMAN, UNIT_CATAPULT, 55, 25, -15, 10, 26, 30
136, 15, 3, 3:1, 65536:2424852, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 25, -6, 3, 0, 8
136, 24, 9, 1:1, 917506:5177344, UNIT_CROSSBOWMAN, UNIT_MAN_AT_ARMS, 40, 45, 0, 4, 0, 18
136, 24, 9, 3:1, 65536:5177344, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 45, 0, 2, 0, 26
136, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 11
137, 1, 63, 3:1, 65536:13762586, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, 0, 0, 16
137, 3, 15, 1:3, 3604490:65536, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 35, 7, 21, 36, 19
137, 4, 5, 1:1, 4194309:3407875, UNIT_CARAVEL, UNIT_MAN_AT_ARMS, 55, 35, 2, -1, 0, 68
137, 4, 5, 3:1, 1310737:4325405, DISTRICT_ENCAMPMENT, DISTRICT_ENCAMPMENT, 25, 55, 4, 2, 0, 9
137, 4, 18, 3:1, 2293790:1703939, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 45, 4, -7, 0, 19
137, 9, 24, 1:1, 2883601:1114116, UNIT_ARCHER, UNIT_MUSKETMAN, 25, 55, 4, 3, 0, 11
137, 9, 24, 3:1, 131073:1114116, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, 2, 0, 10
137, 15, 3, 1:1, 1179650:2424852, UNIT_MUSKETMAN, UNIT_CATAPULT, 55, 25, -17, 18, 35, 23
137, 15, 3, 3:1, 65536:3604490, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 45, -6, 3, 0, 4
137, 24, 9, 1:1, 917506:5177344, UNIT_CROSSBOWMAN, UNIT_MAN_AT_ARMS, 40, 45, 0, 3, 0, 19
137, 24, 9, 1:1, 1048583:5898266, UNIT_MUSKETMAN, UNIT_MAN_AT_ARMS, 55, 45, 0, 4, 25, 38
137, 24, 9, 1:1, 1114116:5177344, UNIT_MUSKETMAN, UNIT_MAN_AT_ARMS, 55, 45, 0, 1, 23, 40
137, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 11
137, 63, 19, 1:1, 13172740:1179656, UNIT_MAN_AT_ARMS, UNIT_MAN_AT_ARMS, 45, 45, -5, -7, 26, 29
138, 1, 63, 3:1, 65536:13762586, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, 0, 0, 19
138, 3, 15, 1:3, 2424852:65536, UNIT_CATAPULT, UNKNOWN, 35, 35, 7, 19, 0, 10
138, 3, 15, 1:3, 3407894:65536, UNIT_KNIGHT, UNKNOWN, 50, 35, 10, 23, 26, 23
138, 4, 18, 3:1, 2293790:1703939, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 45, 4, -6, 0, 23
138, 6, 5, 1:3, 3080204:1376270, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 45, 4, 4, 30, 27
138, 6, 5, 1:3, 1245197:1376270, UNIT_VAMPIRE, UNKNOWN, 55, 45, 5, 8, 25, 40
138, 9, 24, 1:1, 2883601:262147, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 4, 3, 0, 39
138, 9, 24, 1:1, 5898266:1048583, UNIT_MAN_AT_ARMS, UNIT_MUSKETMAN, 45, 55, 0, 1, 42, 17
138, 15, 63, 3:1, 65536:7340053, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 30, -8, -5, 0, 11
138, 21, 8, 3:1, 65536:4456456, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 35, 0, 4, 0, 8
138, 24, 9, 1:1, 1048583:5898266, UNIT_MUSKETMAN, UNIT_MAN_AT_ARMS, 55, 45, -4, -4, 24, 45
138, 24, 9, 1:1, 1114116:3801097, UNIT_MUSKETMAN, UNIT_CATAPULT, 55, 25, -4, 9, 18, 61
138, 24, 9, 3:1, 65536:3801097, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 25, 0, -2, 0, 47
138, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 9
139, 3, 15, 1:3, 2424852:65536, UNIT_CATAPULT, UNKNOWN, 35, 45, 7, 18, 0, 13
139, 3, 15, 1:3, 3604490:65536, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 45, 9, 18, 46, 20
139, 3, 15, 1:3, 3407894:65536, UNIT_KNIGHT, UNKNOWN, 50, 45, 7, 22, 40, 21
139, 4, 5, 3:1, 1835031:4325405, DISTRICT_ENCAMPMENT, DISTRICT_ENCAMPMENT, 25, 55, 4, 3, 0, 10
139, 4, 18, 3:1, 2293790:1835010, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 4, 0, 0, 9
139, 5, 6, 1:1, 3276828:2883600, UNIT_CATAPULT, UNIT_SPEARMAN, 35, 25, -13, -3, 0, 34
139, 5, 6, 3:1, 1376270:3211279, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 30, 35, 4, 0, 0, 28
139, 6, 5, 1:1, 1245197:3276828, UNIT_VAMPIRE, UNIT_CATAPULT, 55, 25, 5, 7, 11, 91
139, 6, 5, 1:3, 3211279:1376270, UNIT_TREBUCHET, UNKNOWN, 45, 45, -3, 5, 0, 1
139, 9, 24, 1:1, 2883601:131073, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 4, 0, 0, 41
139, 9, 24, 1:1, 5242886:1114116, UNIT_MAN_AT_ARMS, UNIT_MUSKETMAN, 45, 55, 6, -3, 36, 34
139, 15, 3, 3:1, 65536:3407894, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 50, -10, 2, 0, 2
139, 24, 9, 3:1, 65536:5242886, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 45, 0, 3, 0, 19
139, 63, 9, 1:3, 9371648:1179665, UNIT_QUADRIREME, UNKNOWN, 25, 45, 0, 4, 0, 11
139, 63, 8, 1:1, 11862078:4915222, UNIT_QUADRIREME, UNIT_CARAVEL, 25, 55, -8, 4, 0, 7
139, 63, 8, 1:1, 13303810:4915222, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, -4, 3, 34, 24
139, 63, 8, 1:1, 13959176:4915222, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, 2, 1, 30, 25
139, 63, 19, 1:1, 12451865:1245187, UNIT_MAN_AT_ARMS, UNIT_MAN_AT_ARMS, 45, 45, -4, 3, 45, 20
140, 3, 15, 1:3, 2424852:65536, UNIT_CATAPULT, UNKNOWN, 35, 45, 7, 17, 0, 16
